Order_ID;Order_Date;Customer_ID;Product_ID;Quantity;Customer_Name;Email;Country;Coffee_Type;Roast_Type;Size;Unit_Price;Sales;Coffee_type_Name;Roast_type_Name
KHO-27106-786;Oct-10-2020;01603-43789-TN;L-D-2.5;6;"Brice Romera";bromeramj@list-manage.com;Ireland;Lib;D;"2.5 kg";"$ 29.78";"$ 178.71";Libarica;Dark
YAC-50329-982;Dec-08-2020;75419-92838-TI;E-M-2.5;1;"Conchita Bryde";cbrydeml@tuttocitta.it;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 31.62";Excelsa;Medium
VVL-95291-039;Apr-18-2019;96516-97464-MF;E-L-0.2;2;"Silvanus Enefer";senefermm@blog.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 8.91";Excelsa;Light
VUT-20974-364;Jan-04-2021;90285-56295-PO;R-M-0.5;6;"Lenci Haggerstone";lhaggerstonemn@independent.co.uk;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 35.82";Robusta;Medium
SFC-34054-213;Mar-10-2019;08100-71102-HQ;L-L-0.5;4;"Marvin Gundry";mgundrymo@omniture.com;Ireland;Lib;L;"0.5 kg";"$ 9.51";"$ 38.04";Libarica;Light
UDS-04807-593;Nov-29-2019;84074-28110-OV;L-D-0.5;2;"Bayard Wellan";bwellanmp@cafepress.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 15.54";Libarica;Dark
FWE-98471-488;Jul-19-2022;27930-59250-JT;L-L-1;5;"Allis Wilmore";NULL;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 79.25";Libarica;Light
RAU-17060-674;Jun-26-2020;12747-63766-EU;L-L-0.2;1;"Caddric Atcheson";catchesonmr@xinhuanet.com;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 4.76";Libarica;Light
AOL-13866-711;Feb-14-2019;83490-88357-LJ;E-M-1;4;"Eustace Stenton";estentonms@google.it;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 55.00";Excelsa;Medium
NOA-79645-377;Nov-09-2020;53729-30320-XZ;R-D-0.5;5;"Ericka Tripp";etrippmt@wp.com;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 26.85";Robusta;Dark
KMS-49214-806;Apr-30-2019;50384-52703-LA;E-L-2.5;4;"Lyndsey MacManus";lmacmanusmu@imdb.com;"United States";Exc;L;"2.5 kg";"$ 34.15";"$ 136.62";Excelsa;Light
ABK-08091-531;Oct-30-2020;53864-36201-FG;L-L-1;3;"Tess Benediktovich";tbenediktovichmv@ebay.com;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 47.55";Libarica;Light
GPT-67705-953;Nov-12-2019;70631-33225-MZ;A-M-0.2;5;"Correy Bourner";cbournermw@chronoengine.com;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 16.88";Arabica;Medium
JNA-21450-177;Feb-11-2022;54798-14109-HC;A-D-1;3;"Odelia Skerme";oskermen3@hatena.ne.jp;"United States";Ara;D;"1.0 kg";"$ 9.95";"$ 29.85";Arabica;Dark
MPQ-23421-608;Mar-28-2021;08023-52962-ET;E-M-0.5;5;"Kandy Heddan";kheddanmy@icq.com;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 41.25";Excelsa;Medium
NLI-63891-565;Dec-10-2021;41899-00283-VK;E-M-0.2;5;"Ibby Charters";ichartersmz@abc.net.au;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 20.63";Excelsa;Medium
HHF-36647-854;Nov-05-2021;39011-18412-GR;A-D-2.5;6;"Adora Roubert";aroubertn0@tmall.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 137.31";Arabica;Dark
SBN-16537-046;Feb-29-2020;60255-12579-PZ;A-D-0.2;1;"Hillel Mairs";hmairsn1@so-net.ne.jp;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 2.99";Arabica;Dark
XZD-44484-632;Aug-06-2021;80541-38332-BP;E-M-1;2;"Helaina Rainforth";hrainforthn2@blog.com;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 27.50";Excelsa;Medium
XZD-44484-632;Aug-06-2021;80541-38332-BP;A-D-0.2;2;"Helaina Rainforth";hrainforthn2@blog.com;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 5.97";Arabica;Dark
IKQ-39946-768;Mar-19-2021;72778-50968-UQ;R-M-1;6;"Isac Jesper";ijespern4@theglobeandmail.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 59.70";Robusta;Medium
KMB-95211-174;Apr-16-2021;23941-30203-MO;R-D-2.5;4;"Lenette Dwerryhouse";ldwerryhousen5@gravatar.com;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 82.34";Robusta;Dark
QWY-99467-368;Nov-06-2020;96434-50068-DZ;A-D-2.5;1;"Nadeen Broomer";nbroomern6@examiner.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 22.88";Arabica;Dark
SRG-76791-614;Mar-15-2021;11729-74102-XB;E-L-0.5;1;"Konstantine Thoumasson";kthoumassonn7@bloglovin.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 8.91";Excelsa;Light
VSN-94485-621;Oct-17-2021;88116-12604-TE;A-D-0.2;4;"Frans Habbergham";fhabberghamn8@discovery.com;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 11.94";Arabica;Dark
UFZ-24348-219;Sep-07-2019;27930-59250-JT;L-M-2.5;3;"Allis Wilmore";NULL;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 100.39";Libarica;Medium
UKS-93055-397;Jul-13-2022;13082-41034-PD;A-D-2.5;5;"Romain Avrashin";ravrashinna@tamu.edu;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 114.42";Arabica;Dark
AVH-56062-335;Nov-21-2021;18082-74419-QH;E-M-0.5;5;"Miran Doidge";mdoidgenb@etsy.com;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 41.25";Excelsa;Medium
HGE-19842-613;Jan-13-2022;49401-45041-ZU;R-L-0.5;4;"Janeva Edinboro";jedinboronc@reverbnation.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 28.68";Robusta;Light
WBA-85905-175;Jul-13-2022;41252-45992-VS;L-M-0.2;1;"Trumaine Tewelson";ttewelsonnd@cdbaby.com;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 4.37";Libarica;Medium
DZI-35365-596;Nov-02-2021;54798-14109-HC;E-M-0.2;2;"Odelia Skerme";oskermen3@hatena.ne.jp;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 8.25";Excelsa;Medium
XIR-88982-743;Jul-10-2021;00852-54571-WP;E-M-0.2;2;"De Drewitt";ddrewittnf@mapquest.com;"United States";Exc;M;"0.2 kg";"$ 4.13";"$ 8.25";Excelsa;Medium
VUC-72395-865;Oct-07-2021;13321-57602-GK;A-D-0.5;6;"Adelheid Gladhill";agladhillng@stanford.edu;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 35.82";Arabica;Dark
BQJ-44755-910;Feb-28-2020;75006-89922-VW;E-D-2.5;6;"Murielle Lorinez";mlorineznh@whitehouse.gov;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 167.67";Excelsa;Dark
JKC-64636-831;Jul-05-2022;52098-80103-FD;A-M-2.5;2;"Edin Mathe";NULL;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 51.75";Arabica;Medium
ZKI-78561-066;Sep-21-2021;60121-12432-VU;A-D-0.2;3;"Mordy Van Der Vlies";mvannj@wikipedia.org;"United States";Ara;D;"0.2 kg";"$ 2.99";"$ 8.96";Arabica;Dark
IMP-12563-728;Jan-03-2019;68346-14810-UA;E-L-0.5;6;"Spencer Wastell";NULL;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 53.46";Excelsa;Light
MZL-81126-390;Mar-08-2022;48464-99723-HK;A-L-0.2;6;"Jemimah Ethelston";jethelstonnl@creativecommons.org;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 23.31";Arabica;Light
MZL-81126-390;Mar-08-2022;48464-99723-HK;A-M-0.2;2;"Jemimah Ethelston";jethelstonnl@creativecommons.org;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 6.75";Arabica;Medium
TVF-57766-608;Mar-10-2020;88420-46464-XE;L-D-0.5;1;"Perice Eberz";peberznn@woothemes.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 7.77";Libarica;Dark
RUX-37995-892;Nov-27-2021;37762-09530-MP;L-D-2.5;4;"Bear Gaish";bgaishno@altervista.org;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 119.14";Libarica;Dark
AVK-76526-953;Mar-04-2021;47268-50127-XY;A-D-1;2;"Lynnea Danton";ldantonnp@miitbeian.gov.cn;"United States";Ara;D;"1.0 kg";"$ 9.95";"$ 19.90";Arabica;Dark
RIU-02231-623;Nov-16-2021;25544-84179-QC;R-L-0.5;5;"Skipton Morrall";smorrallnq@answers.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 35.85";Robusta;Light
WFK-99317-827;Jun-16-2019;32058-76765-ZL;L-D-2.5;3;"Devan Crownshaw";dcrownshawnr@photobucket.com;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 89.35";Libarica;Dark
SFD-00372-284;Jul-19-2020;54798-14109-HC;L-M-0.2;2;"Odelia Skerme";oskermen3@hatena.ne.jp;"United States";Lib;M;"0.2 kg";"$ 4.37";"$ 8.73";Libarica;Medium
SXC-62166-515;Feb-28-2020;69171-65646-UC;R-L-2.5;5;"Joceline Reddoch";jreddochnt@sun.com;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 137.42";Robusta;Light
YIE-87008-621;Jun-22-2019;22503-52799-MI;L-M-0.5;4;"Shelley Titley";stitleynu@whitehouse.gov;"United States";Lib;M;"0.5 kg";"$ 8.73";"$ 34.92";Libarica;Medium
HRM-94548-288;Sep-08-2019;08934-65581-ZI;A-L-2.5;6;"Redd Simao";rsimaonv@simplemachines.org;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 178.71";Arabica;Light
UJG-34731-295;May-26-2022;15764-22559-ZT;A-M-2.5;1;"Cece Inker";NULL;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 25.87";Arabica;Medium
TWD-70988-853;Dec-03-2019;87519-68847-ZG;L-D-1;6;"Noel Chisholm";nchisholmnx@example.com;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 77.70";Libarica;Dark
CIX-22904-641;Sep-17-2019;78012-56878-UB;R-M-1;1;"Grazia Oats";goatsny@live.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 9.95";Robusta;Medium
DLV-65840-759;May-31-2022;77192-72145-RG;L-M-1;2;"Meade Birkin";mbirkinnz@java.com;"United States";Lib;M;"1.0 kg";"$ 14.55";"$ 29.10";Libarica;Medium
RXN-55491-201;Oct-21-2019;86071-79238-CX;R-L-0.2;6;"Ronda Pyson";rpysono0@constantcontact.com;Ireland;Rob;L;"0.2 kg";"$ 3.58";"$ 21.51";Robusta;Light
UHK-63283-868;Apr-24-2022;16809-16936-WF;A-M-0.5;1;"Modesty MacConnechie";mmacconnechieo9@reuters.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 6.75";Arabica;Medium
PJC-31401-893;Jan-13-2021;11212-69985-ZJ;A-D-0.5;3;"Rafaela Treacher";rtreachero2@usa.gov;Ireland;Ara;D;"0.5 kg";"$ 5.97";"$ 17.91";Arabica;Dark
HHO-79903-185;Aug-19-2022;53893-01719-CL;A-L-2.5;1;"Bee Fattorini";bfattorinio3@quantcast.com;Ireland;Ara;L;"2.5 kg";"$ 29.78";"$ 29.78";Arabica;Light
YWM-07310-594;Mar-02-2019;66028-99867-WJ;E-M-0.5;5;"Margie Palleske";mpalleskeo4@nyu.edu;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 41.25";Excelsa;Medium
FHD-94983-982;Jan-21-2020;62839-56723-CH;R-M-0.5;3;"Alexina Randals";NULL;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 17.91";Robusta;Medium
WQK-10857-119;Sep-21-2021;96849-52854-CR;E-D-0.5;1;"Filip Antcliffe";fantcliffeo6@amazon.co.jp;Ireland;Exc;D;"0.5 kg";"$ 7.29";"$ 7.29";Excelsa;Dark
DXA-50313-073;Aug-30-2019;19755-55847-VW;E-L-1;2;"Peyter Matignon";pmatignono7@harvard.edu;"United Kingdom";Exc;L;"1.0 kg";"$ 14.85";"$ 29.70";Excelsa;Light
ONW-00560-570;Feb-25-2019;32900-82606-BO;A-M-1;2;"Claudie Weond";cweondo8@theglobeandmail.com;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 22.50";Arabica;Medium
BRJ-19414-277;Sep-17-2019;16809-16936-WF;R-M-0.2;4;"Modesty MacConnechie";mmacconnechieo9@reuters.com;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 11.94";Robusta;Medium
MIQ-16322-908;Aug-03-2019;20118-28138-QD;A-L-1;2;"Jaquenette Skentelbery";jskentelberyoa@paypal.com;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 25.90";Arabica;Light
MVO-39328-830;Feb-26-2021;84057-45461-AH;L-M-0.5;5;"Orazio Comber";ocomberob@goo.gl;Ireland;Lib;M;"0.5 kg";"$ 8.73";"$ 43.65";Libarica;Medium
MVO-39328-830;Feb-26-2021;84057-45461-AH;A-L-0.5;6;"Orazio Comber";ocomberob@goo.gl;Ireland;Ara;L;"0.5 kg";"$ 7.77";"$ 46.62";Arabica;Light
NTJ-88319-746;Aug-03-2021;90882-88130-KQ;L-L-0.5;3;"Zachary Tramel";ztramelod@netlog.com;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 28.53";Libarica;Light
LCY-24377-948;May-07-2021;21617-79890-DD;R-L-2.5;1;"Izaak Primak";NULL;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 27.48";Robusta;Light
FWD-85967-769;Jun-14-2019;20256-54689-LO;E-D-0.2;3;"Brittani Thoresbie";NULL;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 10.94";Excelsa;Dark
KTO-53793-109;Nov-21-2019;17572-27091-AA;R-L-0.2;2;"Constanta Hatfull";chatfullog@ebay.com;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 7.17";Robusta;Light
OCK-89033-348;Mar-31-2021;82300-88786-UE;A-L-0.2;6;"Bobbe Castagneto";NULL;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 23.31";Arabica;Light
GPZ-36017-366;Jul-01-2019;65732-22589-OW;A-D-2.5;5;"Kippie Marrison";kmarrisonoq@dropbox.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 114.42";Arabica;Dark
BZP-33213-637;May-05-2020;77175-09826-SF;A-M-2.5;3;"Lindon Agnolo";lagnolooj@pinterest.com;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 77.62";Arabica;Medium
WFH-21507-708;Apr-20-2020;07237-32539-NB;R-D-0.5;1;"Delainey Kiddy";dkiddyok@fda.gov;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 5.37";Robusta;Dark
HST-96923-073;Jul-18-2019;54722-76431-EX;R-D-2.5;6;"Helli Petroulis";hpetroulisol@state.tx.us;Ireland;Rob;D;"2.5 kg";"$ 20.58";"$ 123.51";Robusta;Dark
ENN-79947-323;Nov-18-2021;67847-82662-TE;L-M-0.5;2;"Marty Scholl";mschollom@taobao.com;"United States";Lib;M;"0.5 kg";"$ 8.73";"$ 17.46";Libarica;Medium
BHA-47429-889;Jun-20-2020;51114-51191-EW;E-L-0.2;3;"Kienan Ferson";kfersonon@g.co;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 13.37";Excelsa;Light
SZY-63017-318;Apr-06-2021;91809-58808-TV;A-L-0.2;2;"Blake Kelloway";bkellowayoo@omniture.com;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 7.77";Arabica;Light
LCU-93317-340;Jun-17-2019;84996-26826-DK;R-D-0.2;1;"Scarlett Oliffe";soliffeop@yellowbook.com;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 2.68";Robusta;Dark
UOM-71431-481;Mar-26-2022;65732-22589-OW;R-D-2.5;1;"Kippie Marrison";kmarrisonoq@dropbox.com;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 20.58";Robusta;Dark
PJH-42618-877;Sep-30-2021;93676-95250-XJ;A-D-2.5;5;"Celestia Dolohunty";cdolohuntyor@dailymail.co.uk;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 114.42";Arabica;Dark
XED-90333-402;Jun-19-2019;28300-14355-GF;E-M-0.2;5;"Patsy Vasilenko";pvasilenkoos@addtoany.com;"United Kingdom";Exc;M;"0.2 kg";"$ 4.13";"$ 20.63";Excelsa;Medium
IKK-62234-199;Mar-31-2022;91190-84826-IQ;L-L-0.5;6;"Raphaela Schankelborg";rschankelborgot@ameblo.jp;"United States";Lib;L;"0.5 kg";"$ 9.51";"$ 57.06";Libarica;Light
KAW-95195-329;Jul-04-2020;34570-99384-AF;R-D-2.5;4;"Sharity Wickens";NULL;Ireland;Rob;D;"2.5 kg";"$ 20.58";"$ 82.34";Robusta;Dark
QDO-57268-842;Nov-21-2021;57808-90533-UE;E-M-2.5;5;"Derick Snow";NULL;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 158.12";Excelsa;Medium
IIZ-24416-212;May-31-2021;76060-30540-LB;R-D-0.5;6;"Baxy Cargen";bcargenow@geocities.jp;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 32.22";Robusta;Dark
AWP-11469-510;Apr-11-2020;76730-63769-ND;E-D-1;2;"Ryann Stickler";rsticklerox@printfriendly.com;"United Kingdom";Exc;D;"1.0 kg";"$ 12.15";"$ 24.30";Excelsa;Dark
KXA-27983-918;Sep-15-2020;96042-27290-EQ;R-L-0.5;5;"Daryn Cassius";NULL;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 35.85";Robusta;Light
VKQ-39009-292;Nov-23-2021;57808-90533-UE;L-M-1;5;"Derick Snow";NULL;"United States";Lib;M;"1.0 kg";"$ 14.55";"$ 72.75";Libarica;Medium
PDB-98743-282;Jan-23-2022;51940-02669-OR;L-L-1;3;"Skelly Dolohunty";NULL;Ireland;Lib;L;"1.0 kg";"$ 15.85";"$ 47.55";Libarica;Light
SXW-34014-556;Jan-27-2021;99144-98314-GN;R-L-0.2;1;"Drake Jevon";djevonp1@ibm.com;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 3.58";Robusta;Light
QOJ-38788-727;Jun-24-2019;16358-63919-CE;E-M-2.5;5;"Hall Ranner";hrannerp2@omniture.com;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 158.12";Excelsa;Medium
TGF-38649-658;Mar-15-2020;67743-54817-UT;L-M-0.5;2;"Berkly Imrie";bimriep3@addtoany.com;"United States";Lib;M;"0.5 kg";"$ 8.73";"$ 17.46";Libarica;Medium
EAI-25194-209;Sep-24-2021;44601-51441-BH;A-L-2.5;5;"Dorey Sopper";dsopperp4@eventbrite.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 148.92";Arabica;Light
IJK-34441-720;Apr-05-2019;97201-58870-WB;A-M-0.5;6;"Darcy Lochran";NULL;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 40.50";Arabica;Medium
ZMC-00336-619;Jan-27-2022;19849-12926-QF;A-M-0.5;4;"Lauritz Ledgley";lledgleyp6@de.vu;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 27.00";Arabica;Medium
UPX-54529-618;Sep-10-2021;40535-56770-UM;L-D-1;3;"Tawnya Menary";tmenaryp7@phoca.cz;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 38.85";Libarica;Dark
DLX-01059-899;Jan-06-2020;74940-09646-MU;R-L-1;5;"Gustaf Ciccotti";gciccottip8@so-net.ne.jp;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 59.75";Robusta;Light
MEK-85120-243;Mar-15-2022;06623-54610-HC;R-L-0.2;3;"Bobbe Renner";NULL;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 10.75";Robusta;Light
NFI-37188-246;Sep-08-2021;89490-75361-AF;A-D-2.5;4;"Wilton Jallin";wjallinpa@pcworld.com;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 91.54";Arabica;Dark
BXH-62195-013;Nov-11-2021;94526-79230-GZ;A-M-1;4;"Mindy Bogey";mbogeypb@thetimes.co.uk;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 45.00";Arabica;Medium
YLK-78851-470;Sep-18-2019;58559-08254-UY;R-M-2.5;6;"Paulie Fonzone";NULL;"United States";Rob;M;"2.5 kg";"$ 22.88";"$ 137.31";Robusta;Medium
DXY-76225-633;Jul-29-2021;88574-37083-WX;A-M-0.5;1;"Merrile Cobbledick";mcobbledickpd@ucsd.edu;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 6.75";Arabica;Medium
UHP-24614-199;Mar-20-2022;67953-79896-AC;A-M-1;4;"Antonius Lewry";alewrype@whitehouse.gov;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 45.00";Arabica;Medium
HBY-35655-049;May-04-2020;69207-93422-CQ;E-D-2.5;3;"Isis Hessel";ihesselpf@ox.ac.uk;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 83.84";Excelsa;Dark
DCE-22886-861;Apr-05-2021;56060-17602-RG;E-D-0.2;1;"Harland Trematick";NULL;Ireland;Exc;D;"0.2 kg";"$ 3.65";"$ 3.65";Excelsa;Dark
QTG-93823-843;Jan-12-2022;46859-14212-FI;A-M-0.5;1;"Chloris Sorrell";csorrellph@amazon.com;"United Kingdom";Ara;M;"0.5 kg";"$ 6.75";"$ 6.75";Arabica;Medium
QTG-93823-843;Jan-12-2022;46859-14212-FI;E-D-0.5;3;"Chloris Sorrell";csorrellph@amazon.com;"United Kingdom";Exc;D;"0.5 kg";"$ 7.29";"$ 21.87";Excelsa;Dark
WFT-16178-396;Dec-16-2020;33555-01585-RP;R-D-0.2;5;"Quintina Heavyside";qheavysidepj@unc.edu;"United States";Rob;D;"0.2 kg";"$ 2.68";"$ 13.42";Robusta;Dark
ERC-54560-934;May-30-2022;11932-85629-CU;R-D-2.5;6;"Hadley Reuven";hreuvenpk@whitehouse.gov;"United States";Rob;D;"2.5 kg";"$ 20.58";"$ 123.51";Robusta;Dark
RUK-78200-416;Nov-09-2021;36192-07175-XC;L-D-0.2;2;"Mitch Attwool";mattwoolpl@nba.com;"United States";Lib;D;"0.2 kg";"$ 3.89";"$ 7.77";Libarica;Dark
KHK-13105-388;Apr-08-2022;46242-54946-ZW;A-M-1;6;"Charin Maplethorp";NULL;"United States";Ara;M;"1.0 kg";"$ 11.25";"$ 67.50";Arabica;Medium
NJR-03699-189;Oct-08-2019;95152-82155-VQ;E-D-2.5;1;"Goldie Wynes";gwynespn@dagondesign.com;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 27.95";Excelsa;Dark
PJV-20427-019;Sep-12-2021;13404-39127-WQ;A-L-2.5;3;"Celie MacCourt";cmaccourtpo@amazon.com;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 89.35";Arabica;Light
UGK-07613-982;Jul-28-2022;57808-90533-UE;A-M-0.5;3;"Derick Snow";NULL;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 20.25";Arabica;Medium
OLA-68289-577;Jun-30-2020;40226-52317-IO;A-M-0.5;5;"Evy Wilsone";ewilsonepq@eepurl.com;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 33.75";Arabica;Medium
TNR-84447-052;Jan-09-2019;34419-18068-AG;E-D-2.5;4;"Dolores Duffie";dduffiepr@time.com;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 111.78";Excelsa;Dark
FBZ-64200-586;Jul-12-2022;51738-61457-RS;E-M-2.5;2;"Mathilda Matiasek";mmatiasekps@ucoz.ru;"United States";Exc;M;"2.5 kg";"$ 31.62";"$ 63.25";Excelsa;Medium
OBN-66334-505;Nov-30-2020;86757-52367-ON;E-L-0.2;2;"Jarred Camillo";jcamillopt@shinystat.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 8.91";Excelsa;Light
NXM-89323-646;Mar-22-2019;28158-93383-CK;E-D-1;1;"Kameko Philbrick";kphilbrickpu@cdc.gov;"United States";Exc;D;"1.0 kg";"$ 12.15";"$ 12.15";Excelsa;Dark
NHI-23264-055;Feb-15-2022;44799-09711-XW;A-D-0.5;4;"Mallory Shrimpling";NULL;"United States";Ara;D;"0.5 kg";"$ 5.97";"$ 23.88";Arabica;Dark
EQH-53569-934;Oct-13-2020;53667-91553-LT;E-M-1;4;"Barnett Sillis";bsillispw@istockphoto.com;"United States";Exc;M;"1.0 kg";"$ 13.75";"$ 55.00";Excelsa;Medium
XKK-06692-189;Dec-27-2021;86579-92122-OC;R-D-1;3;"Brenn Dundredge";NULL;"United States";Rob;D;"1.0 kg";"$ 8.95";"$ 26.85";Robusta;Dark
BYP-16005-016;Aug-01-2021;01474-63436-TP;R-M-2.5;5;"Read Cutts";rcuttspy@techcrunch.com;"United States";Rob;M;"2.5 kg";"$ 22.88";"$ 114.42";Robusta;Medium
LWS-13938-905;Nov-18-2020;90533-82440-EE;A-M-2.5;6;"Michale Delves";mdelvespz@nature.com;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 155.25";Arabica;Medium
OLH-95722-362;Oct-24-2021;48553-69225-VX;L-D-0.5;3;"Devland Gritton";dgrittonq0@nydailynews.com;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 23.31";Libarica;Dark
OLH-95722-362;Oct-24-2021;48553-69225-VX;R-M-2.5;4;"Devland Gritton";dgrittonq0@nydailynews.com;"United States";Rob;M;"2.5 kg";"$ 22.88";"$ 91.54";Robusta;Medium
KCW-50949-318;Dec-30-2019;52374-27313-IV;E-L-1;5;"Dell Gut";dgutq2@umich.edu;"United States";Exc;L;"1.0 kg";"$ 14.85";"$ 74.25";Excelsa;Light
JGZ-16947-591;Feb-02-2021;14264-41252-SL;L-L-0.2;6;"Willy Pummery";wpummeryq3@topsy.com;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 28.53";Libarica;Light
LXS-63326-144;May-16-2021;35367-50483-AR;R-L-0.5;2;"Geoffrey Siuda";gsiudaq4@nytimes.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 14.34";Robusta;Light
CZG-86544-655;Apr-23-2022;69443-77665-QW;A-L-0.5;2;"Henderson Crowne";hcrowneq5@wufoo.com;Ireland;Ara;L;"0.5 kg";"$ 7.77";"$ 15.54";Arabica;Light
WFV-88138-247;Sep-25-2021;63411-51758-QC;R-L-1;3;"Vernor Pawsey";vpawseyq6@tiny.cc;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 35.85";Robusta;Light
RFG-28227-288;Jun-07-2022;68605-21835-UF;A-L-0.5;6;"Augustin Waterhouse";awaterhouseq7@istockphoto.com;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 46.62";Arabica;Light
QAK-77286-758;Aug-11-2020;34786-30419-XY;R-L-0.5;5;"Fanchon Haughian";fhaughianq8@1688.com;"United States";Rob;L;"0.5 kg";"$ 7.17";"$ 35.85";Robusta;Light
CZD-56716-840;Feb-28-2019;15456-29250-RU;L-D-2.5;4;"Jaimie Hatz";NULL;"United States";Lib;D;"2.5 kg";"$ 29.78";"$ 119.14";Libarica;Dark
UBI-59229-277;Sep-11-2019;00886-35803-FG;L-D-0.5;3;"Edeline Edney";NULL;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 23.31";Libarica;Dark
